video_id,title,views,likes,comments,publish_days,subscribers
Fsjk7mNJ8rI,最美日月潭EP2 | 日月潭環湖30公里 自行車路線這樣騎 4個必停景點 | 日月潭4種最美玩法 7個必去景點  | Sun moon lake | 南投日月潭景點 | 台灣旅遊 | 瑄G玩宇宙,133302,1096,118,1670,125000
es90Ss05g9w,Gary & Celia  婚禮錄影 By In4team,6794,72,0,2329,125000
vbAc57Pn4gc,新加坡EP3｜一晚20000元金沙酒店值得嗎？亞洲最美無邊際泳池！此生必住！Room Service必點太浪漫！星宇航空好吃好喝嗎？｜Marina Bay Sands Singapore,226078,1303,146,670,125000
nMX1Mx1Rl-w,台中最大黃昏市場！真美食天堂！一直吃根本停不下來！新光黃昏市場 超多隱藏美食想吃什麼都有！台中必逛傳統市場！中式日式越式｜台中美食小吃推薦｜台中在地市場系列 2,72215,527,64,138,125000
ZT04-lZDS2k,Chill玩屏東｜屏東還有這些好吃好玩！去墾丁路上不可錯過！夏天這水果太無敵必吃必買！無敵靜謐海景在這｜屏東枋山景點推薦｜屏東兩天一日遊行程｜瑄瑄G先生,68035,526,35,588,125000
uSAzx58mXqI,越南河內玩什麼｜挑戰街邊小吃 瘋狂酒吧街/火車街必去！越南必買伴手禮攻略！超好買｜ Vietnam Hanoi Tourism,68925,498,57,355,125000
4a9jF0yq-Rw,宜蘭深山美食之旅｜美食、美酒一網打盡！手作料理、品各式美酒好不暢快！從產地到餐桌的農遊之旅！｜農遊超市之農村廚房｜藏酒酒莊｜宜蘭美食景點推薦｜深度台灣EP5,9464,180,6,483,125000
7wvRIG-YPBY,冰島物價高不高？自由行必逛超市！住進森林中泡湯夢幻民宿！呆萌海豹沙灘！冰島一圈環島成功｜Iceland Roadtrip｜冰島自由行EP6,25104,255,20,481,125000
pjFWDDbLPto,勇闖冰島！開Defender帶娃自駕12天開始！超美藍湖溫泉卻發生悲劇！？這鳥竟然可以吃？IKEA風溫馨小民宿開箱｜Iceland Roadtrip｜冰島自由行EP1,215268,1357,169,525,125000
6XowGSxsHDI,屏東東港華僑市場爽吃！5家人氣&隱藏美食便宜又好吃！在消坡塊旁吃海鮮燒烤？去墾丁路上還有這些好吃！｜屏東東港美食推薦,82365,586,51,705,125000
Xr6A71xnyzE,歐洲40天自由行終章｜此生必去的2個最美小鎮｜🇦🇹哈修塔特 & 🇨🇿庫倫洛夫CK小鎮｜ 遙遠的回家路｜歐洲40天之旅心得  給觀眾的話,90163,821,66,250,125000
mjlqNdWL2dU,最美台東EP3 | 沒去過不算去過台東？2個必去景點的最美拍照角度！瑄G誤闖天堂被罰款？| Taitung Travel | 台東旅遊 | 瑄G玩宇宙,134700,1123,79,1795,125000
VcTDq734c8E,冰島環島啟程！路邊景點就超壯闊！都是彩虹的瀑布！嚇爆我們的狂風黑沙灘！｜Iceland Roadtrip｜冰島自由行EP2,40745,380,48,516,125000
kZ9PSVKwslg,台中室內行程推薦！台灣最大最完整室內攀岩場！新手也能輕鬆攀上5層樓？ | 台中景點一日遊行程 | Dapro室內攀岩場 | 新手攀岩推薦,12193,96,12,1739,125000
TuY7ganRXQ8,台中必逛4家海鮮牛肉市場！新鮮又便宜！不在好市多在這買！超便宜龍蝦、北寄貝，想像的到想象不到的海鮮！買牛肉必來！,8246,104,11,817,125000
xK4UBnGH_Ag,谷關/東勢美食吃起來！5家必吃美食 泡湯就這樣吃！超美合菜餐廳 沒吃到的浪漫甜點 特色必吃大魚｜谷關美食推薦｜瑄瑄G先生,40815,341,19,712,125000
IlHlfOhXVDM,最美日月潭EP1 | 日月潭4種最美玩法！7個必去景點告訴你！看完保證你再次愛上日月潭 | Sun moon lake | 南投日月潭景點 | 台灣旅遊 | 瑄G玩宇宙,280742,2048,147,1732,125000
44l8xwKQksc,台中｜散步老時光｜舊城區散步地圖！14個經典古蹟老宅改建 手作太陽餅 百年古榕千年茶席｜台中這樣玩｜深度玩台灣EP2,65027,702,98,1120,125000
Y0hGkJqTW_g,來金門你一定要吃這個！金門牛全牛料理太好吃了吧！｜ #金門,2569,50,0,95,125000
6xRdl6flG6M,新手小百岳推薦｜苗栗仙山CP值太高｜ 山頂竟看到海 攀繩刺激不難！來回只要2小時！還有九天玄女！苗栗必爬小百岳！｜ft. 純煉滴雞精｜苗栗景點行程推薦｜新手登山,16745,240,20,733,125000
S-xXN2TBMjM,嘉義梅山還可這樣玩｜山上的隱藏版美食、咖啡廳！必買伴手禮是什麼？竟然還有這個觀光工廠！｜梅山一日遊｜162觀光軸線｜瑄瑄G先生,191403,1063,46,761,125000
4QqVJN2Odd8,開箱｜租露營車去玩 8000元一天長什麼樣？｜新手露營,38463,211,21,994,125000
cpLl5NI6_G8,Costco好市多必買高級食材！這樣料理不失敗！新手也能在家吃大餐！海鮮這樣退冰才正確！好市多新品開箱！跟手臂一樣粗的蝦子！干貝、甜蝦、牡蠣這樣煮！｜新手大廚系列,17216,149,22,82,125000
MWMDKhJJzzs,台中在地人狂推8間特色美食！老闆是不是賠錢賣？香港朋友驚呆了！太好吃太便宜！道地台灣料理就吃這些！台中美食與物價都太誇張！｜台中美食推薦,36297,244,20,166,125000
_h_et0rP6DI,嘉義最好吃的砂鍋魚頭是這家！不是林XX！｜冷凍宅配美食｜瑄瑄G先生,17192,181,35,957,125000
yjT92O6DCSE,彰化2024年底最新景點！剛開幕7層樓泡腳夜景火鍋！賣蛋塔的城堡！超好喝蜂蜜咖啡廳！必去最新親子景點！！6個彰化新景點推薦！｜彰化旅遊美食,71363,504,32,33,125000
Fg4Biy-iB5M,日月潭美食這樣吃！6間精選｜小吃 餐廳 伴手禮 原住民料理 通通滿足你 | 日月潭美食小吃餐廳推薦 | 瑄瑄Ｇ先生,38205,317,12,1473,125000
tOf8cHGxRZo,2024精選苗栗二日遊｜這幾個景點必去 精心挑選兼顧美景美食、放鬆舒壓、親子互動的完美行程｜苗栗景點行程推薦｜Taiwan Travel,54835,309,33,362,125000
cbhqQW35Q5M,馬來西亞檳城六小時極限快閃！街頭小吃、絕美夜景、必去景點不漏掉！｜Malaysia Penang travel｜馬來西亞檳城美食景點推薦｜瑄瑄G先生,91845,1043,104,729,125000
LO-EdZySHQ8,阿祖們與小栗子第一次相見歡！光陰的故事，G先生又哭了！感恩的心！｜爺爺奶奶的故事,5371,124,26,1167,125000
DgS2yGNiaWQ,說走就走單車環島｜最安全的環島選擇｜單車換內胎教學｜4分鐘公路車換胎 #捷安特旅行社,10404,165,13,1328,125000
0iPDh8N46U4,嘉義也有太魯閣？！從岩壁走進瀑布裡！| 嘉義一日遊 | 嘉義梅山景點推薦 | 竹坑溪步道 | 龍宮瀑布,320983,2374,95,1753,125000
eLJ5uuq09lY,新手爸爸一日育兒挑戰！一天要做的事情原來這麼多！餵奶餵副食品、洗澡、陪玩、剪指甲、哄睡覺、洗奶瓶...｜瑄瑄G先生｜KIDMORY消毒鍋,12232,133,28,1104,125000
k50rad2zQQQ,日月潭3間特色民宿 帶你去日本、找慵懶、尋秘境 喧囂之外我們旅遊 | 日月潭住宿民宿推薦 | 瑄瑄Ｇ先生｜瑄選G推台灣100家旅宿 EP4,47997,333,12,1494,125000
tPmgV-YeUws,冰島終章｜雷克雅維克2日遊 為何一定要去冰島好市多！買廉航注意別當冤大頭！這些伴手禮必買！冰島買不太到酒？！冰島旅遊微攻略，租車、訂房推薦｜冰島自由行EP8 Iceland,38799,320,40,404,125000
f2xJSt1EEEw,台中最新小火車景點，行駛在百年鐵道上，還能自己開，太好玩了啦！ #台中新景點,3164,68,0,238,125000
yumfeGGZ67s,高雄左營最Chill玩法 在地人大推眷村早餐 新手挑戰滑水摔翻 湖畔美食｜高雄左營一日遊這樣玩,12720,163,29,1316,125000
P20lDUIbwcU,最推薦的九份玩法 九份老街住一宿 必喝必吃推薦 | 九份酒吧民宿推薦 | 山城逸境 | 逸茶酒室 |  瑄選G推台灣100家旅宿 EP3,81534,717,46,1690,125000
wasuLXctvBY,新加坡自由行EP2｜聖淘沙不去環球影城去哪？夜間動物園看得到嗎？自由行這些必玩！玩到坐最後一班捷運被趕下車！機器人酒店有點酷 但⋯｜Singapore Travel / Sentosa & Zoo,53369,380,34,677,125000
cYa_556-7OY,每晚20000元！苗栗絕美度假民宿｜湖畔夕陽太美 無菜單法式料理 二層樓超大落地窗｜勻淨湖民宿｜苗栗住宿推薦｜瑄選G推台灣100家旅宿 EP6,45194,365,46,1036,125000
2r4KRPCs02U,還沒去過的台中新景點｜2023、2022新開幕私房景點 原來台中還有這些地方好去！美食、旅遊、約會、親子通通有｜台中一日遊美食景點地圖,505990,2383,107,614,125000
eiqpFg8gD0o,不煮菜的瑄用Costco廚房神器挑戰黑白大廚料理！｜熱銷10年美國超紅壓力鍋 Instant Pot料理食譜｜新手也能做的黑白大廚食譜｜東坡肉馬鈴薯泥、狂人版洋蔥湯,1653,43,1,23,125000
jX4WKHH_TJU,宜蘭礁溪太好吃了吧！私藏5間必吃美食！近期最高分的一集！礁溪第一家國際品牌飯店開箱！萬豪礁溪福朋喜來登！廣式一品鴨太可以！頂天的脆皮五花肉！太愛的粥品！｜宜蘭美食推薦,151875,822,27,462,125000
NCNnP4moZMg,冰島北部必去！比藍湖更推薦的米湖！終於騎到冰島馬！有一堆神的瀑布超壯觀？牛旁邊吃午餐？最擔心的事..栗子生病了怎麼辦？｜Iceland Roadtrip｜冰島自由行EP5,23431,254,40,488,125000
30frjsDN1SM,沒去過的台中新景點｜2024台中又多了這些地方好去！大人小孩都開心的台中一日遊美食景點地圖！｜2024最夯的台中親子新景點！｜母親節特輯 禮物這樣買,124728,593,24,261,125000
SLOBnGNXBRg,台南最強吃到飽？899起 螃蟹生蠔海鮮生魚片！期間限定！西式日式台式港式 還有牛肉湯魚皮湯！種類超級多！｜大員皇冠假日酒店-元素餐廳,30280,221,28,1027,125000
JagOtv4BUsI,太好吃！全聯必買新品 & 網友激推美食！超人氣跑好多家！這集都好吃！拍完再買一輪！｜鐵觀音春茶賞！超好吃泡麵、宵夜、零食、甜點！｜瑄瑄G先生,24594,193,21,658,125000
yTQWPSXdGRA,瘦14公斤 體脂降12％！全聯減脂食材推薦！減脂料理小撇步、超好吃簡單煮法、選醬料很關鍵？減脂一定要好吃！好用碳水、蛋白、醬料推薦｜2024飲食控制食材推薦！,249875,3449,141,173,125000
dYdk_dwz8X4,台中4家超可愛寵物餐廳！狗狗送菜單給你！狗狗兔兔貓貓融化你！｜台中寵物餐廳推薦｜瑄瑄Ｇ先生,25614,394,19,1459,125000
1zCcQptcFuY,新加坡自由行EP1｜品嚐新加坡特色美食！好吃到崩潰？！走闖阿拉伯區&小印度區 特色小吃招架不住？！珍寶/松發/亞坤｜Singapore Travel / Food,76256,737,63,693,125000
xhtqmP1s1MM,台中外送美食口袋名單｜5家回購5次以上的私房推薦｜瑄瑄G先生,6954,105,10,973,125000
BbOybo7o5cQ,成長影片如何做 新手也能輕鬆上手 五大步驟讓你的成長影片溫馨感人又有趣 ＠瑄瑄CELiA HSUAN & G先生,10028,24,0,2154,125000
jZ7qlYlXdR0,太舒服！開箱一坐回不去的養身椅！比一般按摩椅厲害在哪裡？值得一試嗎？｜OSIM減壓養身椅,34639,123,21,642,125000
Ob_GawG5s7o,帶全家逛outlet爆買20000元 3折起省萬元太好買 瑄瑄栗子阿嬤都買爆...只有爸爸沒時間買｜華泰名品城,19484,182,17,915,125000
vcKpyNrr1uw,絕美海景露營｜睡在太平洋旁 遭遇風雨帳篷被吹壞｜海風中浪漫晚餐｜難忘的三天兩夜｜花蓮 風七十營地 ｜瑄瑄G先生,45171,278,35,980,125000
GLctfdUfQWU,嘉義阿里山｜眠月線 百年鐵道最美的記憶 人生第一次野營 火車還在行駛的畫面你看過嗎？｜瑄瑄G先生,16461,200,22,938,125000
VY2QGISXNDo,不會游泳！怕水又怕魚的瑄瑄！挑戰SUP、體驗潛水！| 墾丁小峇里島 | 墾丁sup立槳運動俱樂部 | 台灣潛水 | 新手潛水體驗,26387,172,35,1543,125000
sP-8jWEwhss,台中大甲散步地圖｜10個穿梭過去與現在 必去景點美食 遶境起源、媽祖故事｜穿堂弄巷大甲商圈一日遊｜大甲景點美食推薦｜深度玩台灣EP3,26512,257,15,952,125000
UWTUon-em3g,日月潭私房包船行程 聽說周董也來過！這一湖風光 只我與你共享｜日月潭景點｜南投旅遊,5014,87,7,1216,125000
nBUn9HLVUpU,結婚紀念日去花蓮住民宿！超狂設計絕美民宿 情侶超適合！意外來到像歐洲的老景點？｜花蓮民宿景點推薦｜瑄瑄G先生,8942,86,6,700,125000
MIiZ5JfVnVs,南投｜睡在大景前！找回生活的慢步調，山嵐夕陽日出！ 第一次帶栗子出來玩就露營！南投清境無裝備露營｜南投景點推薦,10546,167,13,1146,125000
-zZs3waPGKc,家具店住一晚！沙發4步驟這樣挑！3款好床推薦｜GAGU北歐家具工廠,29479,148,10,1398,125000
ZENtKED5Nqk,9個不去運動的理由 哪個你也用過！當你揪老婆或女朋友去健身時⋯,1774,35,0,7,125000
QvE50gdbnUk,台東深度之旅，走入大海、森林與部落，把台東的味道給帶回家｜台東深度旅遊兩天一夜｜台東景點行程推薦｜深層海水海療｜深度玩台灣EP1,40926,397,31,1209,125000
gp8tZTIkJdo,日本旅遊別錯過！長崎一日攻略！世界新三大夜景太美！長崎和牛太好吃！絕美山城！世界遺產在這裡！稻佐山、諏訪神社、哥拉巴園、眼鏡橋｜原爆80年後的長崎｜Nagasaki｜ #日本九州,16023,179,25,313,125000
gbRa_0aA4Ak,要不要裝防霾紗窗？我把家裡15面紗窗全部換成防霾紗網！使用兩個月的心得是？,87315,419,18,358,125000
bUmM3n3lfhg,瑄瑄G先生的愛情故事 #2｜牽手牽拳頭？爸爸很可怕？與家人第一次相見！動心那瞬間！給要結婚男女的建議！,8344,153,12,1034,125000
ijWMD9ZRGek,6年發胖18公斤😨第一次健康檢查發現全身壞光光！？腸胃鏡原來不可怕，可怕的是XXX！最舒服的五星級健檢中心推薦！無痛腸胃鏡初體驗！,9536,124,6,292,125000
oGQHUftyu-w,台南2024最新景點｜7個都好玩好吃！你開過公車嗎？在船上的咖啡廳？蓋在大樓的巷弄？會講故事的公園？拍復古照的相機店？｜台南二日遊景點美食行程推薦,92451,487,18,152,125000
s5gFZTl_JJs,嘉義小九寨溝珍珠灘 吊橋上看大象–太興飛瀑步道/瑞興吊橋 | 嘉義一日遊秘境 | 嘉義梅山景點 | 阿葉溪瀑布 | 步道推薦 | 台灣最適合女孩的52條步道 EP3,186007,1206,52,1672,125000
0GwW-wPqul4,快收藏！帶小孩出國必看！9個親子旅遊好物 不帶後悔！行程該如何安排？要做好什麼準備？40天經驗分享！,9587,120,11,215,125000
JGhO6cqhYts,龍鳳瀑布清涼ㄟ南投景點 | 40米雙瀑玩水去！南投玩水秘境 | 龍鳳瀑布 | 南投旅遊景點 | 步道推薦 | 台灣52條必走步道 EP5,13703,91,22,1630,125000
KDmouEY_z0c,第一次帶小栗子回外婆家！邊境牧羊犬竟然會怕嬰兒！3天2夜帶超多東西！,10797,164,8,1181,125000
mn7GLnjG0eY,Costco好市多減脂減糖必買食材！下定決心減肥！分享飲食控制食材！吃超飽的！｜瑄瑄G先生,43536,310,18,866,125000
924J9qak-r8,爆吃台中|台中還沒爆紅的市場美食！8家在地部落客推薦排隊美食！ft. 棉花糖的天空|第五市場美食|台中美食小吃,93322,692,86,1449,125000
YRm_SafJh1U,好市多CP值最高！新手3步驟不失敗的完美牛排！減脂也超適合吃的嫩肩里肌牛排！嫩肩里肌真空包最簡單4步驟分切！Sharp水波爐開箱 AX-XP10T好用嗎？｜好市多減脂食材推薦,9277,107,5,54,125000
xCdLNar9zI0,新北台北過年必去｜5間絕美廟宇 絕美視野穿梭古今！一秒到日本！祈福拍美照！｜過年走春景點EP2｜新北台北景點,27555,308,23,1092,125000
Ko0MASCfW9M,嘉義最愛小吃之一，就是愛它獨特的炭火香氣！在地人推薦！,2385,49,2,672,125000
HLM-EHrKydU,巷弄間遇見人生最好吃香腸！嘉義必吃美食啦！,2821,46,2,558,125000
LXsC5ayD2tI,台中｜勤美散步地圖｜周邊必吃美食 必去特色小店｜勤美這樣玩這樣吃！,52955,625,29,1008,125000
fL7BPObfj6M,【瑄G玩宇宙Ep2】雲林虎尾滋味‧小鎮漫遊‧雲林必遊景點,11887,80,19,1985,125000
sESTStUPDC0,嘉義大林隱藏超多美食！還是台灣城堡最多的鄉鎮！500年大樹下的養蜂場好棒｜嘉義新景點、親子遊、散步老城！嘉義旅遊推薦！,26020,205,19,196,125000
kbWgMvyzL2w,育兒好物｜4款育兒神器推薦 輕鬆搞定 餵奶、洗屁屁、挖鼻屎、刷牙｜瑄瑄G先生,46906,482,33,1085,125000
s7pEQ3YKxqY,台中吃爆8間私藏&人氣美食！口袋名單分享！每間店都想二刷！你吃過炸的河粉嗎？超好喝酪梨手搖！鹹派專賣店！還有非洲風格咖啡廳？｜台中美食玩樂地圖｜Ft. Qubii Duo,244500,2103,95,665,125000
3KbzVCcUmx0,台中在地市場系列｜市場中的隱藏美食很厲害 一吃成主顧!｜文心第一黃昏市場 & 大進公有零售市場｜深夜生魚片 最好吃的炒飯 & 地瓜球｜加碼市場中超好吃素食｜台中美食小吃推薦,44285,352,31,222,125000
bq6iXLCISSM,台灣鹹酥雞大PK 最好吃竟是這縣市！9個縣市12家鹽酥雞！千萬別輕易嘗試？｜台灣必吃美食系列,10444,112,14,1237,125000
HeoFoxOj0SQ,開箱老實說｜買新的Dyson吸塵器打掃100坪的家！好不好用？最新洗地功能厲害嗎？V12s Detect Slim Submarine 乾濕全能洗地吸塵器！全面打掃的好幫手！洗地、吸塵、除塵蟎！,8595,42,3,68,125000
R-5sJnq3DvY,超商氣泡水大評比！想瘦又愛喝飲料者的福音？喝起來真的不一樣嗎？,9973,67,9,1490,125000
2-il7A6kM58,台中特色餐廳｜一生難忘的用餐體驗 一年只開三個月 | 台中五感私廚 芾飲食實驗室 | 結婚三週年紀念 | 瑄瑄Ｇ先生,4201,60,10,1515,125000
CRNQel03504,吃爆嘉義民雄｜9家超人氣、隱藏版銅板美食 不吃鵝肉吃什麼？這幾家你一定要吃｜民雄美食地圖｜ft. SARAYA神隊友除菌噴霧｜瑄瑄G先生,63208,435,58,768,125000
U4GR3R6xH08,新竹原來這麼好玩｜5個必去景點！最美夕陽！溪畔賞牛！螃蟹大軍！市區30分車程內！職人手作咖哩螺旋蛋包飯！大推！｜17公里海岸線｜新竹景點行程EP1,122123,851,54,1400,125000
edT-jmexmr4,瑄瑄G先生的愛情故事｜認識當天被分手？告白前先打預防針？選擇性障礙被告白會怎樣？｜#1 Panasonic 20公升微電腦燒烤微波爐 居酒屋料理輕鬆做,18359,348,70,1113,125000
EKi9EAkCnoE,嘉義世界級行程｜遊船超近距離賞鷹！最好吃的砂鍋魚頭！野生山豬島！嘉義日月潭｜最美嘉義大埔一日遊｜嘉義景點推薦｜瑄瑄G先生,46057,516,51,1097,125000
YLTETzqli1o,遇見花蓮EP2｜中央山脈腳下的絕美民宿 3家隱藏版私房美食推薦｜花蓮4天3夜｜花蓮民宿推薦｜景點美食住宿推薦,19827,182,11,840,125000
3_Jzhk-tn60,只要299元超狂牛排吃到飽！現做披薩、海鮮、熱炒無限吃！菜色不停換！通通高水準！CP值爆表的牛室炙燒牛排｜台中吃到飽｜Beefhouse,14813,223,18,476,125000
ORs87l4PRFM,香港10小時極限快閃！吃爆在地人也排隊的必吃美食！想到就流口水的甜點、港點、螃蟹、燒鵝！尋找最有港風的拍照點｜ 香港美食清單｜Hong Kong 2024,21124,350,38,299,125000
UiLpKZgGaNc,住進冰島峽谷秘境！人生第一次看冰山，沙灘竟有滿滿鑽石！停在路邊就有冰河！抱栗子走步道好崩潰！冰島太猛了！｜Iceland Roadtrip｜冰島自由行EP3,37627,356,39,509,125000
FDE4lQ_4BEg,2024台南二日遊精選｜安平8個必吃必玩！大人小孩都ok！開遊艇、釣大魚 品嚐米其林牛雜火鍋 安平老街玩陶！遊艇夕陽太美｜台南旅遊美食景點地圖｜台南親子景點推薦,22773,196,14,229,125000
hwxfxWqT0sw,出國好物開箱｜出國旅行必備好物，衣、住、行帶這些，旅遊更方便！｜瑄瑄G先生,57771,625,24,579,125000
ay4W_2VaIkY,2020日月潭泳渡挑戰賽！3km到底要游多久？今天游完今天上片！| 積木家民宿開箱 | 南投旅遊景點推薦,15407,104,29,1571,125000
4prMfSguEkU,最療癒的調香融蠟燈！完美的聖誕節、跨年禮物！ | 瑄Ｇ開箱時間,3958,39,6,1497,125000
MDCexHp3zaE,花蓮太好吃了吧！2024新美食新景點精選！荒謬的鹹蛋黃芋頭冰？臭豆腐不得了的搭配？不要在只吃炸蛋蔥油餅了｜花蓮美食景點推薦｜ft. 悅樂旅店,176178,1990,22,306,125000
-K7EI0l1Uj4,台中最強宵夜攻略！藏很久的口袋名單！回味無窮的夜晚！近期最美味拉麵！真神級布丁！最強鴨血豆腐藏在這！大排長龍的深夜美食！｜台中美食玩樂地圖,37786,421,29,61,125000
q5yVsLn38MA,房間改造｜3坪小房間打造遊戲室 新手爸爸動起來！ROOM MAKEOVER｜ft. 得利寶貝漆,10658,88,14,1006,125000
CZ77-OgkdcQ,2023好市多Costco必買新品！精選12品項私心推薦！好吃好喝好用！獨賣款驚艷推薦！通通囤貨囤起來！｜瑄瑄G先生,39404,197,29,628,125000
YV2qgLzGe18,瑄瑄 CELiA HSUAN  婚紗MV,3808,26,2,2396,125000
exAujICbVLk,最美花蓮EP3｜花蓮路邊的絕美景點 記憶中美好的小旅行｜花蓮景點推薦｜花蓮旅遊 ｜台灣旅遊,37547,235,16,1246,125000
45w75ZjzRhI,不髒手的吸塵器！智能太空站超好用！貴婦也愛用！LG A9T旗艦吸塵器｜家電推薦,31242,163,25,1048,125000
nFGQV4mLQ74,你沒去過的南投景點 | 南投鹿谷一日遊！1天看完櫻花 瀑布 竹林 雲海 夕陽！| Nantou Travel | 南投旅遊 | 瑄G玩宇宙,140113,929,35,1760,125000
Wo3sUteTwl4,每晚8500元！台南豪華5星飯店 落地大窗遠眺鹽水溪！最適合全家度假的日式塌塌米房  早餐超豐盛 ft. Philips飛利浦折疊輕巧掛燙機｜大員皇冠假日酒店,11967,95,8,1022,125000
EJ4TARH5B6s,最美玉山｜出大景 日出雲海杜鵑銀河 一生必爬｜玉山主峰兩天一夜｜最難爬的地方是？排雲山莊好睡嗎？我出了點意外,33065,377,76,1001,125000
dcvn8pl68Z4,台中可以這樣玩！療癒山林之旅！泰雅部落體驗！森林野炊、設陷阱、用樹做料理！石板烤肉真好吃！｜台中景點行程推薦｜泰雅族原住民部落體驗！台中和平區谷關美食景點旅遊,14485,173,8,89,125000
mdcOeau33qc,全聯必買冷凍食品！太方便太好吃！煮婦煮夫上班族福音！偉大的發明！冰箱塞滿滿！｜全聯美食推薦！｜瑄瑄G先生,49577,403,36,609,125000
lHyz0dgkl3w,栗子公主的收涎派對！吃不到餅乾饅頭就哭哭！穿上蓬裙超可愛！派對佈置DIY｜瑄瑄G先生,10413,87,20,1083,125000
BsbNCa2V_90,南投私房行程｜絕美秘境甜點店！日月潭超划算湯屋！人氣茶園咖啡廳！｜南投景點推薦｜華城電能充電站,149879,1086,49,1106,125000
A0JOdhqEh-s,彰化5家在地特色美食！什麼美食彰化才吃得到？真的很特別！每家都是老店名店！除了肉圓爌肉飯之外彰化還有什麼好吃的？,40456,372,87,1057,125000
OqEq35y8V3M,7-11超商減脂好物 二日飲食菜單搭配 熱量 蛋白質 碳水 脂肪比較 有一點特別注意｜便利商店減脂好物推薦,13998,104,15,838,125000
99j3vJqTw3A,太美了！日月潭絕美湖景民宿 就在房間看美景！伊達邵碼頭3間必吃小吃！日月潭伴手禮推薦！最喜歡的日月潭紅茶竟在這！｜日月潭二日遊景點民宿推薦,31451,240,14,810,125000
nEQPdbDvC8c,歐洲的美食沙漠！？英國這些餐廳都超好吃！古典下午茶、米其林餐酒館、懶人必逛伴手禮一次看｜倫敦美食｜London Food｜英國倫敦自由行EP3,46780,456,40,532,125000
Yz1hLsBaLgY,開箱老實說｜狂銷千台？這款桌上型洗碗機好用嗎？有什麼新功能？唯一洗不乾淨的竟然是!? 誰用洗碗機告白？｜Celinda賽寧DB610 厲害在哪裡？,23021,128,20,602,125000
hPDoKBDCWzU,冰島必去黃金圈景點太驚人！2度C浮潛去看板塊裂縫的絕美深藍！乾式防寒衣超爆笑！冰島必去景點行程推薦！Silfra&Golden Circle｜Iceland Roadtrip冰島自由行攻略EP7,17367,183,19,460,125000
wTC8me5zOPA,Costco好市多必買冷凍食品｜跟現做一樣超好吃！唯一不推的夯品是？｜韓國美食！冷凍提拉米蘇！炸蝦？｜瑄瑄G先生,49172,252,14,964,125000
cJqxE0L1Y0U,台南3私房民宿推薦｜安平漁港絕美陽台民宿！60年老宅竟可攀岩？隱藏版建築美學包棟民宿！來台南必住｜台南民宿優質認證｜瑄瑄G先生,28315,230,10,728,125000
LK75S4KlzCo,iHerb冠軍食材、生活用品開箱！讓瑄瑄驚艷的沐浴、清潔好物！排行榜第一名生蠔、鯷魚抹醬味道如何？,7332,77,9,537,125000
Em7K78RCsCs,孕婦穿搭｜懷孕不用買孕婦裝也可以美美的！5種風格與穿搭小技巧 簡單穿也可以很漂亮！,25662,198,20,1279,125000
D7GaCn1JQS8,交往8年第一次吃到瑄瑄煮的菜！笨手笨腳 竟讓全家驚艷！新手也能零失敗的高級料理！舒肥牛排/紅燒牛腩｜Instant Pot料理食譜,37369,280,28,1195,125000
NBg1iq-EErA,爆吃台南9家人氣必吃銅板美食！不藏私口袋名單！每家都大愛 台南人太幸福了！跟著吃就對了！｜台南美食地圖｜瑄瑄G先生,50595,524,52,889,125000
BpSjcLIkmkY,Costco好市多必買美食！網友激推6大拉麵對決！誰最好吃麵條最Q？誰讓你在家開拉麵店好似來到日本？最值得買的是？｜瑄瑄G先生,7904,91,16,565,125000
89k8xxs3jlU,最美馬祖EP0 | 一生必去馬祖的8個理由！看完保證讓你愛上馬祖 | Hi 方塊海 | 20個必去 5個必吃 | 馬祖景點旅遊攻略 | 南竿 北竿 莒光 東莒 西莒,44255,484,65,1641,125000
389zlIId-UQ,Costco好市多近期新品開箱！美食好酒異國點心這款激推！又買12000元！超好吃泰式米餅！瑄也愛的香檳！連吃四碗的泡麵？還有還有...,20267,167,6,469,125000
3IIhhnK9Smg,再見500本書！二手書、紙類回收多少錢？我與書的回憶！居家工作室開箱｜夫妻日常vlog#1,16639,158,29,1323,125000
Zt1WeMj2xeo,櫻的司馬庫斯｜粉紅色的上帝部落 2天1夜 絕美木屋 千年巨木 餐點推薦｜2022司馬庫斯櫻花花況、路況,178443,1650,134,1064,125000
4fOqMwcIVBQ,宜蘭還能這樣玩｜海邊騎馬踏浪看龜山島！划SUP看絕美山海景 新手上手只要30分鐘！｜宜蘭行程景點推薦,11570,158,22,502,125000
faImjJ63BzU,爆吃台中7間IG排隊美食！國外爆紅的冰淇淋可頌、復古老宅裡的人氣酸辣粉！｜台中美食小吃推薦,74417,613,27,453,125000
0GBAFVzihuM,你沒去過的台南！不是關子嶺的泡湯秘境！採果後的全果大餐！堪比日月潭的絕美水庫！｜台南西拉雅一日遊｜台南景點推薦｜深度台灣EP4,22858,213,18,511,125000
ziSWHi2uJjk,宜蘭令人驚豔的飯店早餐？竟遇到隱藏版超好吃甜點店？CP值意外高的兩天一夜住宿遊玩體驗！活動也太多！那..會想再來嗎？｜煙波宜蘭傳藝花時間｜宜蘭傳藝中心｜宜蘭飯店推薦,14143,127,8,782,125000
